Date,Initials,Clinic,User,Reason,Note,Resolution,Ticket,Escalated,Technician,0-3,4-10,11-20,21-30,31+,Remote session,3+ topics,BP Reinstall,JIRA
2/17,JI,AB_ear,Alli ,Return/exchange help,Needed help figuring out the return process and now to refund 3pp,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/17,JP,AB_cec,Lang,System performance issues,User reported any time she used the chat in BP she was not able to minimize it. Uninstalled/reinstalled 64-bit locally,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,
2/17,JP,NV_aai,Shanarae,Document scanning,scanner not working in BP. Had to reinstall 32 bit ,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,
2/17,SF,SC_ahs,Joelle,Form assistance,"Question about forms. Directed her to submit any form requests in a ticket.

Had another question about sending forms that don't need to be filled out separately and wanting to combine them. Told her she could send them as an online form as well to keep them bundled with an initial push of forms.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/17,AS,Unknown,David,Document scanning,"IT calling on behalf of a clinci.  Getting document size exceeded error when attempting to scan, they were scanning in grayscale into a weird document size and a weird file type.  Switched to black and white (generates PDFs no matter what)",Resolved,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
2/17,JP,BC_chs,Shayna,Reports,Wanted to confirm what the ar again report was actually showing,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/17,LB,IL_nsa,Daria,Document management,How to upload an image file to documents and how to add snippets.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/17,LR,ON_yhc,Kristina,Interactive SMS,Scheduled OBC - LVM. Will try again in 5 minutes.,Unresolved,266824,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/17,SF,ON_heo,Tom,Schedule questions/issues,"Wanted to know if he could view appointments that were deleted. Told him to set status to inactive. Bada-bing, bada-boom.",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/17,LR,ON_yhc,Kristina,Interactive SMS,OBC #2 - got connected. See ticket for details.,Unresolved,266824,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/17,SF,NY_lla,Rachel,Recalls,"Has owner role, cannot assign herself to recalls. Creating ticket to start some investigating.",Unresolved,tbd,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/17,JP,LA_kjh,Gina,QBO skipped messages,"Calling for Michael, he was unavailable. Noted ticket",Resolved,266644,TRUE,Michael L,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/17,LB,OH_aal,Kim,Return/exchange help,Reallocating the cost allocation on a sale from private pay to 3rd party and then applying existing payments.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/17,mm,ON_heo,Tom,Cloud Noah question,wanted to know if there was a way to track in Noah if a user created a back up of the database. ,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/17,JI,NE_thc,Lisa,Add custom template,Had questions on how to edit templates,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/17,SF,MI_hsm,Rachel,3rd party billing,3rd party payment needed to be allocated to other patients. It had been taken as a patient payment. Helped her delete the payment and adjust the invoices to take a 3rd party payment instead.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/17,AS,ON_all,Amy,Minor template edits,"Wants a couple of their invoice templates changed, also had a question about QBO and adding a second location",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/17,LB,Silent,????,Silent/spam,,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/17,mm,CT_phc,Wendy,Data conversion,wanted some info on how to bring over data from Noah.,Unresolved,266862,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/17,JI,CA_gch,Kim,Signature pad issues,Question on where to find installer tool for sig pad.  They have one on order. They may call back for help when it arrives,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/17,AS,CA_ihc,Miriam,Reports,Clinic code is correct!  They are in read only.  Had some questions about reports,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/17,LB,WI_phs,Tracey,Update users,Questions about the purpose of the owner role.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/17,JI,CA_gch,Diana,Minor template edits,How to add audiologist signature template,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/18,mm,MI_hcm,Jean,ISP connection issue,unable to perform cetain actions...' error. Restarting bp didn't work. Tried to reinstall but couldn't because blueprintoms.exe was still being used by another program. (windows error). Restarted computer. Reinstalled but had to use http. Still getting initial 'unable to perform...' error. I believe that the Symantec end point protection is blocking the program. I tried running the JWS version and that also gave the first error. Running their system from my laptop worked without any errors. She is calling her IT guy and let him know I think symantec is stopping bp from working properly,Resolved,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
2/18,LB,OH_aal,Laura,Update users,Adding a user as a provider in the system. ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,JP,FL_del,Ron,Launch link,Mac- user was unable to figure out how to enable screen recording for remote assistance. going to email installation instructions,Resolved,267109,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,mm,UK_fee,Karim,Marketing template issues/questions,wanted to know how to get a count of active and inactive patients. Also had a question about creating automatic recalls,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,mm,ON_ara,Alaa,Setup configuration,"how to change email addresses for marketing, online forms, etc.",Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,LB,ON_ara,Rida,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,LB,Didn't enter,Didn't enter,Didn't enter,Didn't enter,Didn't enter,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,JP,SC_str,Elizabeth,Document scanning,Scanner not compatible error- reinstalled 32 bit,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/18,AS,NH_vhc,Cara,3rd party billing,"Help with a couple of returns, there was an item on the invoices that was not returnable causing no credit to be generated",Resolved,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
2/18,mm,UK_fee,Karim,Automated marketing,"how it works, how to turn it on, and if we have any resources he can reference. Also asked about sms messaging and how that works.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,JP,Unknown,Miriam,Webinar,"looking for webinar link, she was able to find it in her junk mail",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,JI,ME_adf,Terry,Schedule questions/issues,"Had a question about whether or not BP could be set up for audible alerts when appointment times were reached (not check in, but when it was time for appt). ",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,LB,MI_blo,Gail,Minor template edits,Walked them through submitting a support ticket.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,JI,NS_hhl,Adele,Order/sale process,Was wondering why they couldnt select HAs when creating a sale.  Was using the quicksale not the HA tab,Resolved,2670598,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,mm,AB_cec,Lang,Inventory,how to create new inventory (orderable item) and add it to stock. Also how to set up online booking. She had to go and help a customer but will call back to finish the process.,Waiting on Customer,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
2/18,AS,IL_nsa,Daria,General help,"Wondering where their needs action panel went, showed her how to re-open that",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,JP,ON_ara,Alaa,Update users,Edit user privleges,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,JI,BC_hah,Jennifer,Dashboard,"Was unable to connect to her cell #, office line was answering machine",Unresolved,267055,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,JI,NC_gdh,Olivia,Order/sale process,"Was wondering if they can just switch HAs in patients HA tab in an exchange situation rather than return, resell and apply return credit.  I let them know how they should be processing these ",Resolved,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,JI,BC_hah,Jennifer,Dashboard,Walked her through how the trial will start and answered a few basic questions,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,mm,AB_ace,Arnold,Schedule questions/issues,wanted to know a way to track clients who request earlier available appointments if they come up. I suggested creating a recall and adding those clients to call back when that happens,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,mm,ME_adf,Ted,Patient/private billing,needed help applying a return credit to a new sale. Also had a question about playing a sound when the patient arrival notification pops up and when a new chat message is sent. ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/18,JI,MA_mass,Brian,Reports,Wondering the best reports for calculating commissions,Unresolved,267130,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,JI,AB_cec,Lang,OAB,Wanted some help walking through OAB config,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/18,SF,ON_ham,Emily,New clinic support,Called to help set up sandbox.,Resolved,267054,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/18,AS,NY_lhd,Emily,QBD integration/accounting question,"Got a new computer for QBD, getting error when attempting to open the file in QBD",Resolved,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
2/18,LB,LA_kjh,Gina,QBO skipped messages,Called asking for Michael L. Transferred.,Transferred,266644,TRUE,Michael Ly,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,mm,MO_sel,Shauna,Marketing template issues/questions,how to apply private pay payments. She had added the payment portion as a 3rd party ledger but needed it to show as the patient portion. Call turned into a Marketing training session and we enabled marketing automation for google reviews and birthday letters.,Resolved,,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,
2/18,JI,MB_oap,Paxton,Patient/private billing,"How to accept payment from 3pp on invoice, how to remove skip message on QBD, and questions on adding/editing patients",Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,
2/18,AS,ON_uhc,Ariel,3rd party billing,"Getting a bunch of rejected forms from ADP, going to call ADP",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/18,JI,NY_lla,Rachel,QBD sync issues,Calling to follow up on ticket,Unresolved,266942,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,JP,AB_iai,Patti,Form assistance,help making fields editable for .doc templates. Several other form and template related questions. Opened a ticket for Arial font not showing up correctly in BP ,Unresolved,267141,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,
2/18,LB,PA_joy,Stuart,Schedule questions/issues,Pasting a pinned event.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/18,mm,AB_wra,Nicuta,Setup configuration,change insurer type from private to public,Unresolved,267147,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/18,JP,NM_nmh,Megan,Other integration,"CQ partners appt reminders are using old address. made sure address was up to date in BP, also confirmed they are not using our reminders or the upcoming appt notification auto marketing campaign. advised they will need to contact CQ to adjust that",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/18,mm,ME_adf,Ted,Manual marketing,needed help generating a manual campaign patient list,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/18,SF,MD_chc,Shelby,CareCredit integration,CareCredit refund processed outside of BP. Needs to have one created. She will be submitting a ticket.,Unresolved,267153,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,AS,BC_nic,Mark,Reports,"Price list report, training questions, also had a question about importing data from somewhere.  Going to create tickets for training and the data import ",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,JI,MA_aaw,Paula,General help,Unable to issue refund as amex in BP.  Needs to adjust payment method. ,Unresolved,267157,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,LB,MA_sse,John,Manual marketing,Looking for a list of patients who've had a certain appointment type.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,AS,AZ_whg,Diana,Marketing template issues/questions,Wondering how to create a marketing template for an upcoming campaign,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/18,JP,CA_sha,Delena,Form assistance,wanted to make sure superbill template was the new 2026 version. (it is),Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,JM,MI_eca,Kelly,User solved,OBC - Henrik sent an email to me about reaching out to Kelly after she left him a VM. Sounds like everything was squared away already so not sure what the inital call was for.,Resolved,267169,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,JI,NE_thc,Craig,User solved,Was calling for Bridget but realized the issue had been resolved just as we started talking,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,AS,BC_net,Pam,3rd party billing,Needed help tracking down an unapplied payment in the third party ledger that wasn't supposed to be there,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/18,JP,IA_hea,Melissa,Reports,Where to find single patient AR statement. Also how to edit the note on an invoice,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/18,JI,MA_blh,Suzanne,Local Noah issue,Needed to restart BPLink but couldnt find services,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/18,LB,BC_net,Yinda,Order/sale process,Voiding a sale made in error.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/18,LB,AZ_whg,Diana,Manual marketing,Sending an email (hitting send email > select template > send email again).,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/19,SF,ON_hwo,Bobby,Noah reintegration,"Upgraded computer. Needed a reintegration. After reintegrating, BPLink wouldn't stay running, so we restarted the computer. Got Gabe involved: As he put it, it was a ""classic 10.10.10.10 issue.""

Had other questions about the new ADP forms. Told him they would be available by the beginning of March.",Resolved,,TRUE,Gabe,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
2/19,mm,NS_thr,Chris,Add custom template,wants a template for prescriptions. I let him know I'll see what we have that fits what he's looking for.,Waiting on Customer,267263,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/19,JP,ON_bar,Chantal,Create/edit patient,how to use/set up alt contact for billing,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/19,mm,CT_cou,Alison,Return/exchange help,needed help applying a return credit to a new sale.  ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/19,mm,SK_hoh,Natasha,Reports,weird characters coming up on Cashflow report for amounts. Dollar sign has changed to what looks like ascii code,Unresolved,267201,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/19,CH,TX_asv,Tammy,Appointment reminders,Wants to switch primary reminder delivery from email to text message.,Unresolved,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/19,JJ,ON_hua,Toni,Launch link,Asked for the Launch Link,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/19,CH,ON_ara,Alaa,Return/exchange help,Needed help with return.,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/19,JJ,ON_max,,General help,Was wondering where in the system she can add phone number extensions,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/19,JJ,ON_eth,Melissa,Form assistance,Needs a new form added to the system ,Unresolved,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/19,CH,ON_kin,Dionne,Enhancement request,Wanted view only calendar privilege from BPOMS-7840,Unresolved,267211,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,BPOMS-7840
2/19,LR,FL_coast,Cassidy,Order/sale process,Said all items were delivered but there was no invoice. I remoted in and one item was in received. They thought because it was $0 it would still make an invoice. Nope,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/19,AS,MA_mass,Brian,Cloud Noah issue,Just needed to manually export the audio,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/19,JP,UK_inv,Karen,Patient journal,How to edit/print journal entries,Resolved,267177,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/19,JI,UK_ken,Ruth,Online forms,Had a question about where to upload patient forms vs audiology forms,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/19,SF,FL_hnh,Hunter,New clinic support,"Called for a training call, he was giving blood. 🧛Calling back in ~45min.",Unresolved,266736,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/19,JP,ON_wil,Tatiana,Manual marketing,Help setting selection criteria for manual marketing,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
2/19,mm,BC_hah,Jennifer,Dashboard,had some questions about the data that shows up. She just set it up and the page was blank when she logged in. I told her to give it about a day. The same thing happened to me when I was testing my dashboard and the next day it was working. She had some other questions about if the data shows up instantly and where to click to see the data. The KPI analysis link is what she was looking for.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2/19,SF,ON_ara,Alaa,Minor template edits,Wants to have the insurer and claim number added to the document. Creating ticket,Unresolved,267215,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
